,reportedCity,dateOfLoss,elevatedBuildingIndicator,floodZone,latitude,longitude,lowestFloodElevation,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,yearofLoss,reportedZipcode,id
17368,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.7,-95.5,,250000.0,,2017-01-01T00:00:00.000Z,77096,5e398da174cbd479fc8d9af6
17369,HOUSTON,2017-09-10T00:00:00.000Z,False,X,29.8,-95.5,,749.71,0.0,2017-01-01T00:00:00.000Z,77024,5e398da174cbd479fc8d9b04
17370,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,236826.81,61187.61,2017-01-01T00:00:00.000Z,77042,5e398da174cbd479fc8d9b05
17371,HOUSTON,2017-08-30T00:00:00.000Z,False,X,29.7,-95.5,,0.0,0.0,2017-01-01T00:00:00.000Z,77063,5e398da174cbd479fc8d9b06
17372,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.7,-95.5,,0.0,0.0,2017-01-01T00:00:00.000Z,77035,5e398da174cbd479fc8d9b0c
17373,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.9,-95.3,,42634.47,7175.81,2017-01-01T00:00:00.000Z,77093,5e398da174cbd479fc8d9b4a
17374,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.2,34.0,73712.55,18300.0,2017-01-01T00:00:00.000Z,77034,5e398da174cbd479fc8d9b4b
17375,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.4,,250000.0,69793.87,2017-01-01T00:00:00.000Z,77054,5e398da174cbd479fc8d9b63
17376,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.4,,166564.62,,2017-01-01T00:00:00.000Z,77025,5e398da174cbd479fc8d9bab
17377,HOUSTON,2015-05-25T00:00:00.000Z,False,X,29.7,-95.5,,127099.84,50900.0,2015-01-01T00:00:00.000Z,77096,5e398da174cbd479fc8d9bad
17378,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.5,,197369.11,78800.0,2017-01-01T00:00:00.000Z,77096,5e398da174cbd479fc8d9bae
17379,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,250000.0,26754.36,2017-01-01T00:00:00.000Z,77024,5e398da174cbd479fc8d9baf
17380,HOUSTON,2012-01-09T00:00:00.000Z,False,AE,29.7,-95.5,,55199.5,0.0,2012-01-01T00:00:00.000Z,77096,5e398da174cbd479fc8d9bb2
17381,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,33081.79,,2017-01-01T00:00:00.000Z,77096,5e398da174cbd479fc8d9bb4
17382,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.6,-95.3,47.0,444622.79,53226.86,2017-01-01T00:00:00.000Z,77075,5e398da174cbd479fc8d9bb6
17383,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.5,,1738.01,4805.56,2017-01-01T00:00:00.000Z,77040,5e398da174cbd479fc8d9bd0
17384,HOUSTON,2012-01-09T00:00:00.000Z,False,X,29.8,-95.6,,5834.6,0.0,2012-01-01T00:00:00.000Z,77043,5e398da174cbd479fc8d9bd5
17385,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,426143.81,100000.0,2017-01-01T00:00:00.000Z,77024,5e398da174cbd479fc8d9bd6
17386,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.7,-95.5,,,0.0,2017-01-01T00:00:00.000Z,77074,5e398da174cbd479fc8d9bd8
